Precipitation,Date,Country
313.1,2006-08-01,Cambodia
286.4,2006-09-01,Cambodia
409.1,2006-10-01,Cambodia
88.2,2006-11-01,Cambodia
11.2,2006-12-01,Cambodia
11.1,2007-01-01,Cambodia
17.6,2007-02-01,Cambodia
49.3,2007-03-01,Cambodia
110.8,2007-04-01,Cambodia
225.9,2007-05-01,Cambodia
439.9,2007-06-01,Cambodia
254.3,2007-07-01,Cambodia
329.2,2007-08-01,Cambodia
301.7,2007-09-01,Cambodia
382.4,2007-10-01,Cambodia
89.4,2007-11-01,Cambodia
11.8,2007-12-01,Cambodia
10.5,2008-01-01,Cambodia
20.7,2008-02-01,Cambodia
47.5,2008-03-01,Cambodia
105.1,2008-04-01,Cambodia
197.0,2008-05-01,Cambodia
227.4,2008-06-01,Cambodia
207.0,2008-07-01,Cambodia
271.8,2008-08-01,Cambodia
315.3,2008-09-01,Cambodia
218.2,2008-10-01,Cambodia
139.9,2008-11-01,Cambodia
15.4,2008-12-01,Cambodia
3.0,2009-01-01,Cambodia
11.3,2009-02-01,Cambodia
67.4,2009-03-01,Cambodia
151.0,2009-04-01,Cambodia
183.1,2009-05-01,Cambodia
219.4,2009-06-01,Cambodia
265.7,2009-07-01,Cambodia
276.0,2009-08-01,Cambodia
363.4,2009-09-01,Cambodia
217.9,2009-10-01,Cambodia
64.1,2009-11-01,Cambodia
40.2,2009-12-01,Cambodia
20.4,2010-01-01,Cambodia
20.8,2010-02-01,Cambodia
42.0,2010-03-01,Cambodia
72.6,2010-04-01,Cambodia
135.1,2010-05-01,Cambodia
216.4,2010-06-01,Cambodia
225.3,2010-07-01,Cambodia
389.5,2010-08-01,Cambodia
240.0,2010-09-01,Cambodia
300.7,2010-10-01,Cambodia
47.7,2010-11-01,Cambodia
24.5,2010-12-01,Cambodia
5.0,2011-01-01,Cambodia
12.2,2011-02-01,Cambodia
43.6,2011-03-01,Cambodia
113.4,2011-04-01,Cambodia
197.6,2011-05-01,Cambodia
242.7,2011-06-01,Cambodia
281.8,2011-07-01,Cambodia
348.4,2011-08-01,Cambodia
385.4,2011-09-01,Cambodia
355.4,2011-10-01,Cambodia
85.4,2011-11-01,Cambodia
16.5,2011-12-01,Cambodia
23.9,2012-01-01,Cambodia
15.4,2012-02-01,Cambodia
40.9,2012-03-01,Cambodia
81.6,2012-04-01,Cambodia
200.6,2012-05-01,Cambodia
185.8,2012-06-01,Cambodia
244.3,2012-07-01,Cambodia
240.7,2012-08-01,Cambodia
356.6,2012-09-01,Cambodia
153.0,2012-10-01,Cambodia
272.6,2012-11-01,Cambodia
20.6,2012-12-01,Cambodia
17.5,2013-01-01,Cambodia
12.4,2013-02-01,Cambodia
37.3,2013-03-01,Cambodia
93.2,2013-04-01,Cambodia
160.6,2013-05-01,Cambodia
245.4,2013-06-01,Cambodia
399.8,2013-07-01,Cambodia
308.3,2013-08-01,Cambodia
353.4,2013-09-01,Cambodia
315.8,2013-10-01,Cambodia
98.7,2013-11-01,Cambodia
41.9,2013-12-01,Cambodia
6.2,2014-01-01,Cambodia
13.5,2014-02-01,Cambodia
64.5,2014-03-01,Cambodia
85.3,2014-04-01,Cambodia
126.9,2014-05-01,Cambodia
271.7,2014-06-01,Cambodia
317.9,2014-07-01,Cambodia
348.8,2014-08-01,Cambodia
291.3,2014-09-01,Cambodia
200.1,2014-10-01,Cambodia
93.5,2014-11-01,Cambodia
27.8,2014-12-01,Cambodia
9.5,2015-01-01,Cambodia
17.5,2015-02-01,Cambodia
34.2,2015-03-01,Cambodia
64.3,2015-04-01,Cambodia
123.8,2015-05-01,Cambodia
227.3,2015-06-01,Cambodia
254.7,2015-07-01,Cambodia
284.6,2015-08-01,Cambodia
299.3,2015-09-01,Cambodia
220.8,2015-10-01,Cambodia
88.4,2015-11-01,Cambodia
29.4,2015-12-01,Cambodia
16.7,2016-01-01,Cambodia
7.8,2016-02-01,Cambodia
29.4,2016-03-01,Cambodia
46.9,2016-04-01,Cambodia
141.7,2016-05-01,Cambodia
217.8,2016-06-01,Cambodia
257.4,2016-07-01,Cambodia
258.0,2016-08-01,Cambodia
378.9,2016-09-01,Cambodia
200.1,2016-10-01,Cambodia
147.7,2016-11-01,Cambodia
39.7,2016-12-01,Cambodia
25.0,2017-01-01,Cambodia
18.1,2017-02-01,Cambodia
61.3,2017-03-01,Cambodia
105.1,2017-04-01,Cambodia
276.5,2017-05-01,Cambodia
246.8,2017-06-01,Cambodia
383.5,2017-07-01,Cambodia
287.7,2017-08-01,Cambodia
258.9,2017-09-01,Cambodia
210.2,2017-10-01,Cambodia
111.9,2017-11-01,Cambodia
37.1,2017-12-01,Cambodia
27.3,2018-01-01,Cambodia
10.1,2018-02-01,Cambodia
92.7,2018-03-01,Cambodia
99.4,2018-04-01,Cambodia
146.0,2018-05-01,Cambodia
249.0,2018-06-01,Cambodia
261.3,2018-07-01,Cambodia
312.8,2018-08-01,Cambodia
266.7,2018-09-01,Cambodia
194.3,2018-10-01,Cambodia
91.9,2018-11-01,Cambodia
27.8,2018-12-01,Cambodia
5.4,2019-01-01,Cambodia
8.9,2019-02-01,Cambodia
50.6,2019-03-01,Cambodia
83.8,2019-04-01,Cambodia
162.0,2019-05-01,Cambodia
222.5,2019-06-01,Cambodia
264.0,2019-07-01,Cambodia
288.6,2019-08-01,Cambodia
408.9,2019-09-01,Cambodia
147.4,2019-10-01,Cambodia
69.1,2019-11-01,Cambodia
16.2,2019-12-01,Cambodia
15.3,2020-01-01,Cambodia
7.9,2020-02-01,Cambodia
48.6,2020-03-01,Cambodia
71.0,2020-04-01,Cambodia
151.4,2020-05-01,Cambodia
225.5,2020-06-01,Cambodia
242.8,2020-07-01,Cambodia
276.1,2020-08-01,Cambodia
288.1,2020-09-01,Cambodia
383.1,2020-10-01,Cambodia
74.0,2020-11-01,Cambodia
21.9,2020-12-01,Cambodia
5.0,2021-01-01,Cambodia
19.4,2021-02-01,Cambodia
43.5,2021-03-01,Cambodia
154.9,2021-04-01,Cambodia
122.3,2021-05-01,Cambodia
230.5,2021-06-01,Cambodia
314.3,2021-07-01,Cambodia
284.4,2021-08-01,Cambodia
370.3,2021-09-01,Cambodia
426.2,2021-10-01,Cambodia
78.7,2021-11-01,Cambodia
30.7,2021-12-01,Cambodia
18.5,2022-01-01,Cambodia
40.8,2022-02-01,Cambodia
69.1,2022-03-01,Cambodia
97.7,2022-04-01,Cambodia
194.5,2022-05-01,Cambodia
158.1,2022-06-01,Cambodia
320.4,2022-07-01,Cambodia
409.3,2022-08-01,Cambodia
447.1,2022-09-01,Cambodia
241.5,2022-10-01,Cambodia
125.7,2022-11-01,Cambodia
17.2,2022-12-01,Cambodia
36.0,1979-01-01,Mexico
14.8,1979-02-01,Mexico
14.7,1979-03-01,Mexico
27.6,1979-04-01,Mexico
34.1,1979-05-01,Mexico
78.9,1979-06-01,Mexico
121.8,1979-07-01,Mexico
127.9,1979-08-01,Mexico
132.4,1979-09-01,Mexico
41.8,1979-10-01,Mexico
18.9,1979-11-01,Mexico
33.8,1979-12-01,Mexico
34.1,1980-01-01,Mexico
22.8,1980-02-01,Mexico
7.0,1980-03-01,Mexico
16.6,1980-04-01,Mexico
28.5,1980-05-01,Mexico
67.9,1980-06-01,Mexico
105.0,1980-07-01,Mexico
160.8,1980-08-01,Mexico
150.7,1980-09-01,Mexico
62.3,1980-10-01,Mexico
30.8,1980-11-01,Mexico
18.6,1980-12-01,Mexico
50.8,1981-01-01,Mexico
16.0,1981-02-01,Mexico
24.0,1981-03-01,Mexico
34.5,1981-04-01,Mexico
47.7,1981-05-01,Mexico
136.5,1981-06-01,Mexico
157.1,1981-07-01,Mexico
145.7,1981-08-01,Mexico
120.2,1981-09-01,Mexico
97.8,1981-10-01,Mexico
12.0,1981-11-01,Mexico
15.9,1981-12-01,Mexico
14.5,1982-01-01,Mexico
18.6,1982-02-01,Mexico
11.5,1982-03-01,Mexico
23.7,1982-04-01,Mexico
55.6,1982-05-01,Mexico
58.7,1982-06-01,Mexico
96.5,1982-07-01,Mexico
78.7,1982-08-01,Mexico
116.4,1982-09-01,Mexico
74.5,1982-10-01,Mexico
45.7,1982-11-01,Mexico
50.9,1982-12-01,Mexico
29.3,1983-01-01,Mexico
40.1,1983-02-01,Mexico
42.2,1983-03-01,Mexico
11.6,1983-04-01,Mexico
36.6,1983-05-01,Mexico
71.7,1983-06-01,Mexico
140.4,1983-07-01,Mexico
136.1,1983-08-01,Mexico
152.0,1983-09-01,Mexico
77.9,1983-10-01,Mexico
39.3,1983-11-01,Mexico
26.0,1983-12-01,Mexico
44.2,1984-01-01,Mexico
9.1,1984-02-01,Mexico
7.7,1984-03-01,Mexico
5.0,1984-04-01,Mexico
80.4,1984-05-01,Mexico
127.3,1984-06-01,Mexico
178.7,1984-07-01,Mexico
133.7,1984-08-01,Mexico
163.0,1984-09-01,Mexico
42.9,1984-10-01,Mexico
20.6,1984-11-01,Mexico
49.3,1984-12-01,Mexico
30.3,1985-01-01,Mexico
13.3,1985-02-01,Mexico
12.9,1985-03-01,Mexico
36.7,1985-04-01,Mexico
37.0,1985-05-01,Mexico
131.7,1985-06-01,Mexico
136.4,1985-07-01,Mexico
121.8,1985-08-01,Mexico
106.5,1985-09-01,Mexico
79.9,1985-10-01,Mexico
32.0,1985-11-01,Mexico
22.6,1985-12-01,Mexico
19.7,1986-01-01,Mexico
14.3,1986-02-01,Mexico
10.1,1986-03-01,Mexico
18.5,1986-04-01,Mexico
67.4,1986-05-01,Mexico
108.6,1986-06-01,Mexico
105.6,1986-07-01,Mexico
102.3,1986-08-01,Mexico
116.2,1986-09-01,Mexico
81.7,1986-10-01,Mexico
33.5,1986-11-01,Mexico
32.2,1986-12-01,Mexico
16.6,1987-01-01,Mexico
19.5,1987-02-01,Mexico
14.2,1987-03-01,Mexico
17.1,1987-04-01,Mexico
35.5,1987-05-01,Mexico
100.0,1987-06-01,Mexico
146.9,1987-07-01,Mexico
108.1,1987-08-01,Mexico
112.9,1987-09-01,Mexico
23.4,1987-10-01,Mexico
19.5,1987-11-01,Mexico
23.0,1987-12-01,Mexico
24.3,1988-01-01,Mexico
9.2,1988-02-01,Mexico
13.4,1988-03-01,Mexico
13.1,1988-04-01,Mexico
19.3,1988-05-01,Mexico
126.0,1988-06-01,Mexico
143.1,1988-07-01,Mexico
177.8,1988-08-01,Mexico
146.2,1988-09-01,Mexico
48.6,1988-10-01,Mexico
11.9,1988-11-01,Mexico
17.8,1988-12-01,Mexico
22.1,1989-01-01,Mexico
18.7,1989-02-01,Mexico
8.3,1989-03-01,Mexico
18.2,1989-04-01,Mexico
29.5,1989-05-01,Mexico
75.0,1989-06-01,Mexico
115.1,1989-07-01,Mexico
148.4,1989-08-01,Mexico
141.4,1989-09-01,Mexico
63.8,1989-10-01,Mexico
35.9,1989-11-01,Mexico
34.4,1989-12-01,Mexico
17.0,1990-01-01,Mexico
21.7,1990-02-01,Mexico
17.3,1990-03-01,Mexico
23.5,1990-04-01,Mexico
43.7,1990-05-01,Mexico
94.7,1990-06-01,Mexico
162.1,1990-07-01,Mexico
126.4,1990-08-01,Mexico
132.1,1990-09-01,Mexico
85.4,1990-10-01,Mexico
31.5,1990-11-01,Mexico
37.1,1990-12-01,Mexico
20.3,1991-01-01,Mexico
21.8,1991-02-01,Mexico
10.0,1991-03-01,Mexico
7.0,1991-04-01,Mexico
33.3,1991-05-01,Mexico
98.3,1991-06-01,Mexico
126.7,1991-07-01,Mexico
101.9,1991-08-01,Mexico
145.9,1991-09-01,Mexico
80.7,1991-10-01,Mexico
34.2,1991-11-01,Mexico
54.8,1991-12-01,Mexico
52.0,1992-01-01,Mexico
28.3,1992-02-01,Mexico
22.8,1992-03-01,Mexico
25.8,1992-04-01,Mexico
54.8,1992-05-01,Mexico
75.0,1992-06-01,Mexico
136.0,1992-07-01,Mexico
113.8,1992-08-01,Mexico
113.6,1992-09-01,Mexico
71.8,1992-10-01,Mexico
40.0,1992-11-01,Mexico
30.1,1992-12-01,Mexico
33.7,1993-01-01,Mexico
18.6,1993-02-01,Mexico
10.1,1993-03-01,Mexico
14.4,1993-04-01,Mexico
33.0,1993-05-01,Mexico
149.1,1993-06-01,Mexico
116.4,1993-07-01,Mexico
123.0,1993-08-01,Mexico
161.8,1993-09-01,Mexico
61.5,1993-10-01,Mexico
27.6,1993-11-01,Mexico
11.6,1993-12-01,Mexico
22.4,1994-01-01,Mexico
13.9,1994-02-01,Mexico
15.8,1994-03-01,Mexico
15.7,1994-04-01,Mexico
31.3,1994-05-01,Mexico
89.8,1994-06-01,Mexico
80.3,1994-07-01,Mexico
127.1,1994-08-01,Mexico
101.6,1994-09-01,Mexico
81.6,1994-10-01,Mexico
28.3,1994-11-01,Mexico
35.7,1994-12-01,Mexico
15.8,1995-01-01,Mexico
17.9,1995-02-01,Mexico
13.9,1995-03-01,Mexico
20.1,1995-04-01,Mexico
36.5,1995-05-01,Mexico
82.0,1995-06-01,Mexico
127.9,1995-07-01,Mexico
171.0,1995-08-01,Mexico
130.8,1995-09-01,Mexico
74.7,1995-10-01,Mexico
24.9,1995-11-01,Mexico
27.1,1995-12-01,Mexico
12.9,1996-01-01,Mexico
7.2,1996-02-01,Mexico
9.2,1996-03-01,Mexico
20.0,1996-04-01,Mexico
34.3,1996-05-01,Mexico
113.2,1996-06-01,Mexico
111.1,1996-07-01,Mexico
158.2,1996-08-01,Mexico
115.8,1996-09-01,Mexico
85.6,1996-10-01,Mexico
25.7,1996-11-01,Mexico
11.5,1996-12-01,Mexico
18.0,1997-01-01,Mexico
15.8,1997-02-01,Mexico
26.8,1997-03-01,Mexico
40.3,1997-04-01,Mexico
49.1,1997-05-01,Mexico
84.5,1997-06-01,Mexico
92.0,1997-07-01,Mexico
90.4,1997-08-01,Mexico
121.3,1997-09-01,Mexico
91.6,1997-10-01,Mexico
59.0,1997-11-01,Mexico
32.8,1997-12-01,Mexico
10.8,1998-01-01,Mexico
19.7,1998-02-01,Mexico
10.9,1998-03-01,Mexico
6.5,1998-04-01,Mexico
14.6,1998-05-01,Mexico
72.8,1998-06-01,Mexico
121.6,1998-07-01,Mexico
136.0,1998-08-01,Mexico
205.9,1998-09-01,Mexico
107.9,1998-10-01,Mexico
60.7,1998-11-01,Mexico
9.5,1998-12-01,Mexico
6.3,1999-01-01,Mexico
5.3,1999-02-01,Mexico
9.3,1999-03-01,Mexico
8.7,1999-04-01,Mexico
26.9,1999-05-01,Mexico
135.0,1999-06-01,Mexico
170.5,1999-07-01,Mexico
133.7,1999-08-01,Mexico
151.5,1999-09-01,Mexico
90.8,1999-10-01,Mexico
17.8,1999-11-01,Mexico
18.3,1999-12-01,Mexico
10.2,2000-01-01,Mexico
6.7,2000-02-01,Mexico
14.3,2000-03-01,Mexico
9.9,2000-04-01,Mexico
60.5,2000-05-01,Mexico
132.0,2000-06-01,Mexico
89.4,2000-07-01,Mexico
119.7,2000-08-01,Mexico
127.9,2000-09-01,Mexico
93.7,2000-10-01,Mexico
31.4,2000-11-01,Mexico
13.3,2000-12-01,Mexico
14.5,2001-01-01,Mexico
19.1,2001-02-01,Mexico
21.3,2001-03-01,Mexico
20.7,2001-04-01,Mexico
47.7,2001-05-01,Mexico
79.3,2001-06-01,Mexico
114.6,2001-07-01,Mexico
114.6,2001-08-01,Mexico
133.7,2001-09-01,Mexico
64.6,2001-10-01,Mexico
22.4,2001-11-01,Mexico
21.2,2001-12-01,Mexico
13.1,2002-01-01,Mexico
24.1,2002-02-01,Mexico
7.4,2002-03-01,Mexico
8.6,2002-04-01,Mexico
34.1,2002-05-01,Mexico
97.2,2002-06-01,Mexico
113.3,2002-07-01,Mexico
90.6,2002-08-01,Mexico
166.2,2002-09-01,Mexico
96.3,2002-10-01,Mexico
41.1,2002-11-01,Mexico
22.8,2002-12-01,Mexico
12.6,2003-01-01,Mexico
19.2,2003-02-01,Mexico
13.0,2003-03-01,Mexico
14.1,2003-04-01,Mexico
30.1,2003-05-01,Mexico
117.1,2003-06-01,Mexico
107.8,2003-07-01,Mexico
121.7,2003-08-01,Mexico
168.9,2003-09-01,Mexico
106.5,2003-10-01,Mexico
34.9,2003-11-01,Mexico
14.0,2003-12-01,Mexico
41.4,2004-01-01,Mexico
13.1,2004-02-01,Mexico
28.8,2004-03-01,Mexico
27.2,2004-04-01,Mexico
64.7,2004-05-01,Mexico
106.7,2004-06-01,Mexico
117.6,2004-07-01,Mexico
103.5,2004-08-01,Mexico
168.7,2004-09-01,Mexico
111.8,2004-10-01,Mexico
21.4,2004-11-01,Mexico
12.3,2004-12-01,Mexico
21.4,2005-01-01,Mexico
26.9,2005-02-01,Mexico
12.7,2005-03-01,Mexico
13.4,2005-04-01,Mexico
48.1,2005-05-01,Mexico
75.6,2005-06-01,Mexico
135.9,2005-07-01,Mexico
133.3,2005-08-01,Mexico
109.7,2005-09-01,Mexico
102.9,2005-10-01,Mexico
20.1,2005-11-01,Mexico
12.5,2005-12-01,Mexico
18.4,2006-01-01,Mexico
6.8,2006-02-01,Mexico
10.5,2006-03-01,Mexico
11.8,2006-04-01,Mexico
64.7,2006-05-01,Mexico
85.8,2006-06-01,Mexico
140.8,2006-07-01,Mexico
152.5,2006-08-01,Mexico
149.0,2006-09-01,Mexico
98.2,2006-10-01,Mexico
31.0,2006-11-01,Mexico
27.0,2006-12-01,Mexico
33.8,2007-01-01,Mexico
17.5,2007-02-01,Mexico
9.4,2007-03-01,Mexico
13.2,2007-04-01,Mexico
43.3,2007-05-01,Mexico
103.0,2007-06-01,Mexico
137.1,2007-07-01,Mexico
153.7,2007-08-01,Mexico
142.2,2007-09-01,Mexico
75.2,2007-10-01,Mexico
21.7,2007-11-01,Mexico
13.2,2007-12-01,Mexico
11.8,2008-01-01,Mexico
11.3,2008-02-01,Mexico
12.1,2008-03-01,Mexico
20.4,2008-04-01,Mexico
33.2,2008-05-01,Mexico
102.5,2008-06-01,Mexico
165.9,2008-07-01,Mexico
159.4,2008-08-01,Mexico
156.7,2008-09-01,Mexico
83.9,2008-10-01,Mexico
10.3,2008-11-01,Mexico
8.6,2008-12-01,Mexico
13.4,2009-01-01,Mexico
9.7,2009-02-01,Mexico
9.8,2009-03-01,Mexico
8.2,2009-04-01,Mexico
44.4,2009-05-01,Mexico
110.7,2009-06-01,Mexico
79.1,2009-07-01,Mexico
98.7,2009-08-01,Mexico
140.9,2009-09-01,Mexico
89.0,2009-10-01,Mexico
32.8,2009-11-01,Mexico
32.9,2009-12-01,Mexico
31.7,2010-01-01,Mexico
26.2,2010-02-01,Mexico
7.6,2010-03-01,Mexico
25.8,2010-04-01,Mexico
39.1,2010-05-01,Mexico
90.6,2010-06-01,Mexico
216.7,2010-07-01,Mexico
150.2,2010-08-01,Mexico
180.3,2010-09-01,Mexico
18.1,2010-10-01,Mexico
10.7,2010-11-01,Mexico
8.4,2010-12-01,Mexico
11.0,2011-01-01,Mexico
10.4,2011-02-01,Mexico
10.3,2011-03-01,Mexico
11.0,2011-04-01,Mexico
17.5,2011-05-01,Mexico
99.6,2011-06-01,Mexico
161.8,2011-07-01,Mexico
136.0,2011-08-01,Mexico
98.7,2011-09-01,Mexico
73.9,2011-10-01,Mexico
32.4,2011-11-01,Mexico
20.0,2011-12-01,Mexico
15.4,2012-01-01,Mexico
28.3,2012-02-01,Mexico
11.7,2012-03-01,Mexico
15.6,2012-04-01,Mexico
40.1,2012-05-01,Mexico
94.7,2012-06-01,Mexico
124.3,2012-07-01,Mexico
145.2,2012-08-01,Mexico
120.3,2012-09-01,Mexico
59.7,2012-10-01,Mexico
24.6,2012-11-01,Mexico
17.4,2012-12-01,Mexico
23.5,2013-01-01,Mexico
8.9,2013-02-01,Mexico
9.0,2013-03-01,Mexico
11.5,2013-04-01,Mexico
48.2,2013-05-01,Mexico
102.4,2013-06-01,Mexico
150.8,2013-07-01,Mexico
135.0,2013-08-01,Mexico
218.2,2013-09-01,Mexico
101.5,2013-10-01,Mexico
59.8,2013-11-01,Mexico
37.9,2013-12-01,Mexico
14.4,2014-01-01,Mexico
8.8,2014-02-01,Mexico
16.9,2014-03-01,Mexico
13.5,2014-04-01,Mexico
68.6,2014-05-01,Mexico
130.5,2014-06-01,Mexico
93.0,2014-07-01,Mexico
138.7,2014-08-01,Mexico
187.0,2014-09-01,Mexico
111.2,2014-10-01,Mexico
43.3,2014-11-01,Mexico
19.3,2014-12-01,Mexico
26.5,2015-01-01,Mexico
19.0,2015-02-01,Mexico
30.3,2015-03-01,Mexico
24.2,2015-04-01,Mexico
50.7,2015-05-01,Mexico
97.0,2015-06-01,Mexico
99.5,2015-07-01,Mexico
92.7,2015-08-01,Mexico
122.8,2015-09-01,Mexico
98.6,2015-10-01,Mexico
50.8,2015-11-01,Mexico
28.5,2015-12-01,Mexico
23.9,2016-01-01,Mexico
6.8,2016-02-01,Mexico
23.5,2016-03-01,Mexico
17.9,2016-04-01,Mexico
38.9,2016-05-01,Mexico
111.2,2016-06-01,Mexico
127.0,2016-07-01,Mexico
172.7,2016-08-01,Mexico
131.0,2016-09-01,Mexico
53.5,2016-10-01,Mexico
36.3,2016-11-01,Mexico
35.6,2016-12-01,Mexico
14.5,2017-01-01,Mexico
12.8,2017-02-01,Mexico
22.0,2017-03-01,Mexico
17.1,2017-04-01,Mexico
46.6,2017-05-01,Mexico
113.2,2017-06-01,Mexico
128.5,2017-07-01,Mexico
149.4,2017-08-01,Mexico
166.3,2017-09-01,Mexico
67.0,2017-10-01,Mexico
12.7,2017-11-01,Mexico
24.4,2017-12-01,Mexico
24.4,2018-01-01,Mexico
16.2,2018-02-01,Mexico
10.7,2018-03-01,Mexico
25.9,2018-04-01,Mexico
37.5,2018-05-01,Mexico
117.3,2018-06-01,Mexico
69.6,2018-07-01,Mexico
119.0,2018-08-01,Mexico
159.6,2018-09-01,Mexico
111.7,2018-10-01,Mexico
45.1,2018-11-01,Mexico
25.7,2018-12-01,Mexico
21.0,2019-01-01,Mexico
10.7,2019-02-01,Mexico
10.0,2019-03-01,Mexico
13.4,2019-04-01,Mexico
36.3,2019-05-01,Mexico
91.0,2019-06-01,Mexico
87.3,2019-07-01,Mexico
109.5,2019-08-01,Mexico
141.9,2019-09-01,Mexico
119.7,2019-10-01,Mexico
43.5,2019-11-01,Mexico
23.7,2019-12-01,Mexico
23.0,2020-01-01,Mexico
20.5,2020-02-01,Mexico
13.1,2020-03-01,Mexico
15.2,2020-04-01,Mexico
47.8,2020-05-01,Mexico
97.5,2020-06-01,Mexico
116.8,2020-07-01,Mexico
125.7,2020-08-01,Mexico
132.0,2020-09-01,Mexico
44.1,2020-10-01,Mexico
29.1,2020-11-01,Mexico
12.9,2020-12-01,Mexico
26.4,2021-01-01,Mexico
12.5,2021-02-01,Mexico
8.8,2021-03-01,Mexico
13.1,2021-04-01,Mexico
57.3,2021-05-01,Mexico
135.7,2021-06-01,Mexico
129.4,2021-07-01,Mexico
166.0,2021-08-01,Mexico
146.5,2021-09-01,Mexico
80.6,2021-10-01,Mexico
20.6,2021-11-01,Mexico
20.3,2021-12-01,Mexico
14.3,2022-01-01,Mexico
12.3,2022-02-01,Mexico
7.5,2022-03-01,Mexico
18.9,2022-04-01,Mexico
37.2,2022-05-01,Mexico
101.7,2022-06-01,Mexico
94.3,2022-07-01,Mexico
144.0,2022-08-01,Mexico
169.0,2022-09-01,Mexico
63.7,2022-10-01,Mexico
48.9,2022-11-01,Mexico
19.7,2022-12-01,Mexico
423.8,1979-01-01,Hawaii
390.7,1979-02-01,Hawaii
85.7,1979-03-01,Hawaii
180.5,1979-04-01,Hawaii
99.0,1979-05-01,Hawaii
149.7,1979-06-01,Hawaii
103.1,1979-07-01,Hawaii
105.0,1979-08-01,Hawaii
73.5,1979-09-01,Hawaii
125.1,1979-10-01,Hawaii
227.5,1979-11-01,Hawaii
163.1,1979-12-01,Hawaii
299.1,1980-01-01,Hawaii
232.2,1980-02-01,Hawaii
380.7,1980-03-01,Hawaii
252.3,1980-04-01,Hawaii
204.3,1980-05-01,Hawaii
202.9,1980-06-01,Hawaii
172.9,1980-07-01,Hawaii
137.8,1980-08-01,Hawaii
135.0,1980-09-01,Hawaii
131.6,1980-10-01,Hawaii
70.8,1980-11-01,Hawaii
176.1,1980-12-01,Hawaii
56.0,1981-01-01,Hawaii
120.8,1981-02-01,Hawaii
102.3,1981-03-01,Hawaii
116.3,1981-04-01,Hawaii
119.3,1981-05-01,Hawaii
52.1,1981-06-01,Hawaii
113.8,1981-07-01,Hawaii
192.8,1981-08-01,Hawaii
112.4,1981-09-01,Hawaii
154.5,1981-10-01,Hawaii
212.6,1981-11-01,Hawaii
296.9,1981-12-01,Hawaii
434.7,1982-01-01,Hawaii
303.4,1982-02-01,Hawaii
386.5,1982-03-01,Hawaii
267.5,1982-04-01,Hawaii
110.7,1982-05-01,Hawaii
134.8,1982-06-01,Hawaii
266.7,1982-07-01,Hawaii
329.3,1982-08-01,Hawaii
139.3,1982-09-01,Hawaii
258.3,1982-10-01,Hawaii
139.5,1982-11-01,Hawaii
212.7,1982-12-01,Hawaii
50.0,1983-01-01,Hawaii
39.9,1983-02-01,Hawaii
63.9,1983-03-01,Hawaii
142.7,1983-04-01,Hawaii
152.3,1983-05-01,Hawaii
87.4,1983-06-01,Hawaii
134.7,1983-07-01,Hawaii
153.7,1983-08-01,Hawaii
169.9,1983-09-01,Hawaii
150.4,1983-10-01,Hawaii
56.0,1983-11-01,Hawaii
158.5,1983-12-01,Hawaii
125.3,1984-01-01,Hawaii
112.6,1984-02-01,Hawaii
103.6,1984-03-01,Hawaii
189.0,1984-04-01,Hawaii
79.1,1984-05-01,Hawaii
47.4,1984-06-01,Hawaii
104.1,1984-07-01,Hawaii
83.0,1984-08-01,Hawaii
75.6,1984-09-01,Hawaii
62.9,1984-10-01,Hawaii
196.7,1984-11-01,Hawaii
222.7,1984-12-01,Hawaii
110.7,1985-01-01,Hawaii
242.4,1985-02-01,Hawaii
262.7,1985-03-01,Hawaii
124.1,1985-04-01,Hawaii
206.0,1985-05-01,Hawaii
64.1,1985-06-01,Hawaii
137.6,1985-07-01,Hawaii
122.0,1985-08-01,Hawaii
160.9,1985-09-01,Hawaii
247.8,1985-10-01,Hawaii
167.8,1985-11-01,Hawaii
79.4,1985-12-01,Hawaii
84.2,1986-01-01,Hawaii
92.4,1986-02-01,Hawaii
286.4,1986-03-01,Hawaii
269.4,1986-04-01,Hawaii
151.2,1986-05-01,Hawaii
141.7,1986-06-01,Hawaii
221.9,1986-07-01,Hawaii
148.5,1986-08-01,Hawaii
161.5,1986-09-01,Hawaii
135.9,1986-10-01,Hawaii
236.8,1986-11-01,Hawaii
133.6,1986-12-01,Hawaii
89.1,1987-01-01,Hawaii
141.6,1987-02-01,Hawaii
72.1,1987-03-01,Hawaii
225.4,1987-04-01,Hawaii
193.7,1987-05-01,Hawaii
137.8,1987-06-01,Hawaii
149.9,1987-07-01,Hawaii
82.6,1987-08-01,Hawaii
213.4,1987-09-01,Hawaii
109.1,1987-10-01,Hawaii
166.1,1987-11-01,Hawaii
513.9,1987-12-01,Hawaii
212.1,1988-01-01,Hawaii
114.6,1988-02-01,Hawaii
170.2,1988-03-01,Hawaii
125.5,1988-04-01,Hawaii
117.1,1988-05-01,Hawaii
47.7,1988-06-01,Hawaii
101.4,1988-07-01,Hawaii
212.8,1988-08-01,Hawaii
102.0,1988-09-01,Hawaii
69.0,1988-10-01,Hawaii
245.8,1988-11-01,Hawaii
279.3,1988-12-01,Hawaii
193.1,1989-01-01,Hawaii
410.7,1989-02-01,Hawaii
254.0,1989-03-01,Hawaii
420.1,1989-04-01,Hawaii
136.3,1989-05-01,Hawaii
70.2,1989-06-01,Hawaii
354.4,1989-07-01,Hawaii
207.9,1989-08-01,Hawaii
